Job_Title,Experience,Work_Mode,Year,Salary,Company_Size
Data Scientist,Mid-level,On-site,2023,106250,Medium
Data Engineer,Executive-level,On-site,2023,167500,Medium
Data Engineer,Executive-level,On-site,2023,106500,Medium
Data Analyst,Senior-level,Remote,2023,250000,Medium
Data Analyst,Senior-level,Remote,2023,138000,Medium
Data Analyst,Senior-level,Remote,2023,127000,Medium
Data Scientist,Senior-level,On-site,2023,210550,Medium
Data Scientist,Senior-level,On-site,2023,153300,Medium
Data Scientist,Mid-level,Remote,2023,200000,Medium
Data Analyst,Senior-level,Remote,2023,161500,Medium
Data Analyst,Senior-level,Remote,2023,119500,Medium
ML Engineer,Senior-level,On-site,2023,153400,Medium
ML Engineer,Senior-level,On-site,2023,122700,Medium
Data Scientist,Senior-level,Remote,2023,123900,Medium
Data Analyst,Senior-level,On-site,2023,185900,Medium
Data Analyst,Senior-level,On-site,2023,121700,Medium
Data Analyst,Entry-level,Remote,2023,100000,Large
Data Engineer,Executive-level,Remote,2023,310000,Medium
Data Engineer,Executive-level,Remote,2023,239000,Medium
Data Analyst,Entry-level,On-site,2023,150000,Medium
Data Scientist,Senior-level,On-site,2023,149076,Medium
Data Scientist,Senior-level,On-site,2023,82365,Medium
Data Analyst,Senior-level,On-site,2023,85500,Medium
Data Scientist,Mid-level,Remote,2023,97750,Medium
Data Scientist,Mid-level,Remote,2023,116990,Medium
Data Scientist,Mid-level,Remote,2023,82920,Medium
Data Engineer,Senior-level,Remote,2023,121500,Medium
Data Engineer,Senior-level,Remote,2023,78000,Medium
Data Engineer,Mid-level,On-site,2023,116000,Medium
Data Analyst,Senior-level,On-site,2023,180000,Medium
Data Analyst,Senior-level,Remote,2023,122000,Medium
Data Analyst,Senior-level,Remote,2023,93800,Medium
Data Analyst,Senior-level,On-site,2023,152380,Medium
Data Analyst,Senior-level,On-site,2023,121904,Medium
ML Engineer,Senior-level,On-site,2023,128280,Medium
ML Engineer,Senior-level,On-site,2023,106900,Medium
Data Analyst,Senior-level,Remote,2023,170500,Medium
Data Engineer,Senior-level,On-site,2023,80000,Medium
Data Engineer,Senior-level,On-site,2023,65000,Medium
Data Engineer,Senior-level,On-site,2023,124740,Medium
Data Engineer,Senior-level,On-site,2023,65488,Medium
Data Analyst,Senior-level,Remote,2023,179975,Medium
Data Analyst,Senior-level,Remote,2023,86466,Medium
Data Analyst,Senior-level,On-site,2023,230000,Medium
Data Engineer,Senior-level,On-site,2023,265000,Medium
Data Engineer,Senior-level,On-site,2023,167580,Medium
Data Engineer,Senior-level,On-site,2023,87980,Medium
Data Engineer,Senior-level,Remote,2023,104000,Medium
Data Engineer,Senior-level,Remote,2023,65000,Medium
Data Engineer,Senior-level,Remote,2023,290000,Medium
Data Engineer,Senior-level,On-site,2023,192000,Medium
Data Engineer,Senior-level,On-site,2023,172800,Medium
Data Scientist,Senior-level,On-site,2023,300240,Medium
Data Scientist,Senior-level,On-site,2023,200160,Medium
Data Analyst,Senior-level,Remote,2023,110000,Small
Data Analyst,Senior-level,Remote,2023,80000,Small
Data Analyst,Entry-level,On-site,2023,55000,Medium
Data Analyst,Entry-level,On-site,2023,48000,Medium
Data Engineer,Senior-level,Remote,2023,137500,Medium
Data Engineer,Senior-level,Remote,2023,81500,Medium
ML Engineer,Senior-level,Remote,2023,186000,Medium
ML Engineer,Senior-level,Remote,2023,153088,Medium
Data Engineer,Senior-level,Remote,2023,66000,Medium
ML Engineer,Mid-level,On-site,2023,148500,Medium
ML Engineer,Mid-level,On-site,2023,126277,Medium
Data Engineer,Senior-level,Remote,2023,259000,Medium
ML Engineer,Senior-level,Remote,2023,288000,Medium
Data Scientist,Senior-level,Remote,2023,215050,Medium
Data Scientist,Senior-level,Remote,2023,209300,Medium
Data Scientist,Senior-level,Remote,2023,182200,Medium
ML Engineer,Senior-level,On-site,2023,147100,Medium
ML Engineer,Senior-level,On-site,2023,90700,Medium
Data Analyst,Senior-level,On-site,2023,227000,Medium
Data Analyst,Entry-level,Remote,2023,60000,Large
Data Analyst,Entry-level,Hybrid,2023,50000,Large
Data Analyst,Senior-level,On-site,2023,52500,Medium
Data Engineer,Senior-level,Remote,2023,250000,Medium
Data Engineer,Senior-level,Remote,2023,162500,Medium
Data Analyst,Mid-level,On-site,2023,165000,Medium
Data Analyst,Mid-level,On-site,2023,124000,Medium
Data Engineer,Senior-level,Remote,2023,63000,Medium
Data Scientist,Mid-level,On-site,2023,170000,Medium
Data Engineer,Senior-level,Remote,2023,213580,Medium
Data Engineer,Senior-level,Remote,2023,163625,Medium
Data Engineer,Executive-level,On-site,2023,210000,Medium
ML Engineer,Senior-level,On-site,2023,284310,Medium
ML Engineer,Senior-level,On-site,2023,153090,Medium
Data Analyst,Entry-level,Hybrid,2023,100000,Medium
Data Analyst,Senior-level,On-site,2023,385000,Medium
Data Engineer,Senior-level,On-site,2023,241871,Medium
Data Engineer,Senior-level,On-site,2023,133832,Medium
Data Scientist,Senior-level,On-site,2023,216100,Medium
Data Scientist,Senior-level,On-site,2023,140800,Medium
Data Scientist,Entry-level,Hybrid,2023,110000,Small
Data Engineer,Executive-level,Remote,2023,284000,Medium
Data Engineer,Executive-level,Remote,2023,236000,Medium
Data Scientist,Mid-level,Remote,2023,151410,Medium
Data Scientist,Mid-level,Remote,2023,115360,Medium
ML Engineer,Senior-level,On-site,2023,220000,Medium
ML Engineer,Mid-level,Remote,2023,110000,Large
Data Engineer,Senior-level,Remote,2023,182750,Medium
Data Engineer,Senior-level,On-site,2023,137500,Medium
Data Scientist,Senior-level,Remote,2023,165000,Medium
Data Scientist,Senior-level,Remote,2023,144000,Medium
Data Engineer,Entry-level,On-site,2023,160000,Medium
Data Engineer,Entry-level,On-site,2023,135000,Medium
Data Scientist,Senior-level,On-site,2023,183000,Medium
Data Scientist,Senior-level,Remote,2023,158677,Medium
Data Analyst,Mid-level,On-site,2023,103200,Medium
Data Analyst,Mid-level,On-site,2023,61200,Medium
Data Analyst,Senior-level,Remote,2023,87000,Medium
Data Analyst,Senior-level,Remote,2023,108000,Medium
Data Engineer,Senior-level,Remote,2023,107250,Medium
Data Engineer,Senior-level,On-site,2023,119000,Medium
Data Scientist,Senior-level,Remote,2023,285800,Medium
Data Scientist,Senior-level,Remote,2023,154600,Medium
Data Analyst,Entry-level,Remote,2023,30000,Small
Data Engineer,Senior-level,Remote,2023,90000,Medium
Data Scientist,Entry-level,On-site,2023,124234,Medium
Data Scientist,Entry-level,On-site,2023,74540,Medium
Data Analyst,Senior-level,Remote,2023,125600,Medium
Data Analyst,Senior-level,On-site,2023,141290,Medium
Data Analyst,Senior-level,On-site,2023,74178,Medium
Data Engineer,Senior-level,Remote,2023,107500,Medium
Data Analyst,Mid-level,On-site,2023,52500,Medium
Data Scientist,Senior-level,Remote,2023,84000,Medium
ML Engineer,Senior-level,On-site,2023,200000,Medium
ML Engineer,Senior-level,On-site,2023,135000,Medium
Data Scientist,Senior-level,On-site,2023,257000,Medium
Data Scientist,Mid-level,On-site,2023,183310,Medium
Data Analyst,Senior-level,Remote,2023,102500,Medium
Data Scientist,Senior-level,On-site,2023,182000,Medium
Data Scientist,Executive-level,On-site,2023,300000,Medium
Data Analyst,Mid-level,On-site,2023,105500,Medium
Data Scientist,Senior-level,On-site,2023,153400,Medium
Data Scientist,Senior-level,On-site,2023,122700,Medium
ML Engineer,Mid-level,On-site,2023,87000,Medium
Data Scientist,Entry-level,Remote,2023,50000,Medium
ML Engineer,Senior-level,Remote,2023,234100,Medium
ML Engineer,Senior-level,Remote,2023,203500,Medium
Data Engineer,Senior-level,Remote,2023,232200,Medium
Data Engineer,Senior-level,Remote,2023,167200,Medium
Data Engineer,Senior-level,Remote,2023,114000,Medium
Data Engineer,Senior-level,On-site,2023,291500,Medium
Data Engineer,Executive-level,On-site,2023,196200,Medium
Data Engineer,Executive-level,On-site,2023,150900,Medium
Data Analyst,Mid-level,On-site,2023,116000,Medium
Data Analyst,Mid-level,On-site,2023,72000,Medium
ML Engineer,Senior-level,On-site,2023,135000,Medium
Data Engineer,Senior-level,Remote,2023,133800,Medium
Data Engineer,Senior-level,Remote,2023,96100,Medium
ML Engineer,Mid-level,Hybrid,2023,219000,Large
ML Engineer,Mid-level,Remote,2023,175000,Medium
Data Analyst,Senior-level,On-site,2023,240500,Medium
Data Analyst,Senior-level,On-site,2023,137500,Medium
Data Scientist,Mid-level,On-site,2023,187500,Medium
Data Scientist,Mid-level,On-site,2023,165000,Medium
Data Scientist,Senior-level,Remote,2023,115000,Medium
Data Engineer,Senior-level,On-site,2023,175308,Medium
Data Engineer,Senior-level,On-site,2023,100706,Medium
ML Engineer,Senior-level,On-site,2023,289076,Medium
ML Engineer,Senior-level,On-site,2023,202353,Medium
Data Engineer,Senior-level,Remote,2023,231250,Medium
Data Engineer,Senior-level,Remote,2023,138750,Medium
Data Scientist,Senior-level,On-site,2023,272550,Medium
Data Scientist,Senior-level,On-site,2023,198200,Medium
Data Engineer,Senior-level,Remote,2023,187500,Medium
Data Analyst,Senior-level,Remote,2023,155000,Medium
Data Analyst,Senior-level,Remote,2023,64000,Medium
Data Scientist,Senior-level,On-site,2023,180560,Medium
Data Scientist,Senior-level,On-site,2023,115440,Medium
Data Engineer,Senior-level,On-site,2023,141600,Medium
Data Engineer,Senior-level,Remote,2023,236000,Medium
Data Scientist,Entry-level,Remote,2022,168000,Medium
Data Scientist,Entry-level,On-site,2022,85000,Medium
Data Scientist,Entry-level,Remote,2022,180000,Medium
Data Scientist,Mid-level,Remote,2022,155000,Large
Data Scientist,Mid-level,Remote,2022,110000,Large
Data Scientist,Entry-level,Remote,2022,100000,Medium
Data Scientist,Entry-level,On-site,2022,130000,Medium
Data Engineer,Senior-level,On-site,2022,175000,Medium
Data Engineer,Senior-level,On-site,2022,155000,Medium
Data Engineer,Senior-level,On-site,2022,153600,Medium
Data Engineer,Senior-level,On-site,2022,106800,Medium
Data Scientist,Senior-level,On-site,2022,150000,Medium
Data Scientist,Senior-level,On-site,2022,140000,Medium
Data Engineer,Senior-level,On-site,2022,170000,Medium
Data Engineer,Senior-level,On-site,2022,130000,Medium
Data Engineer,Senior-level,On-site,2022,145000,Medium
Data Engineer,Senior-level,On-site,2022,100000,Medium
Data Engineer,Senior-level,On-site,2022,120000,Medium
Data Engineer,Senior-level,On-site,2022,115000,Medium
Data Analyst,Mid-level,On-site,2022,150000,Medium
Data Analyst,Mid-level,On-site,2022,100000,Medium
Data Scientist,Mid-level,Remote,2022,150000,Medium
Data Scientist,Mid-level,Remote,2022,127500,Medium
Data Scientist,Senior-level,Remote,2022,126500,Medium
Data Scientist,Senior-level,Remote,2022,51000,Medium
Data Engineer,Mid-level,On-site,2022,260000,Medium
Data Engineer,Mid-level,On-site,2022,175000,Medium
Data Engineer,Senior-level,Remote,2022,250000,Medium
Data Engineer,Senior-level,Remote,2022,63000,Medium
ML Engineer,Senior-level,Remote,2022,210000,Medium
ML Engineer,Senior-level,Remote,2022,160000,Medium
Data Scientist,Senior-level,Remote,2022,272550,Medium
Data Scientist,Senior-level,Remote,2022,198200,Medium
Data Scientist,Senior-level,On-site,2022,220000,Medium
Data Scientist,Senior-level,On-site,2022,146000,Medium
Data Engineer,Mid-level,Remote,2022,150000,Medium
Data Engineer,Mid-level,On-site,2022,120000,Medium
Data Engineer,Mid-level,On-site,2022,95000,Medium
Data Engineer,Entry-level,On-site,2022,160000,Medium
Data Engineer,Entry-level,On-site,2022,135000,Medium
Data Engineer,Senior-level,Remote,2022,216000,Medium
Data Engineer,Senior-level,Remote,2022,144000,Medium
Data Engineer,Entry-level,On-site,2022,85000,Medium
Data Engineer,Entry-level,On-site,2022,65000,Medium
Data Analyst,Senior-level,Remote,2022,149000,Medium
Data Analyst,Senior-level,Remote,2022,119000,Medium
Data Scientist,Senior-level,On-site,2022,120000,Medium
Data Scientist,Mid-level,On-site,2022,150000,Medium
Data Scientist,Mid-level,On-site,2022,110000,Medium
ML Engineer,Senior-level,Remote,2022,246000,Medium
ML Engineer,Senior-level,Remote,2022,201000,Medium
Data Scientist,Senior-level,On-site,2022,190000,Medium
Data Scientist,Senior-level,On-site,2022,155000,Medium
ML Engineer,Senior-level,Remote,2022,235000,Medium
ML Engineer,Senior-level,Remote,2022,185000,Medium
Data Engineer,Mid-level,On-site,2022,130000,Medium
Data Engineer,Mid-level,On-site,2022,115000,Medium
Data Engineer,Mid-level,On-site,2022,105000,Medium
Data Engineer,Mid-level,On-site,2022,70000,Medium
ML Engineer,Senior-level,On-site,2022,204500,Medium
ML Engineer,Senior-level,On-site,2022,142200,Medium
ML Engineer,Senior-level,Remote,2022,192000,Medium
ML Engineer,Senior-level,Remote,2022,164000,Medium
Data Engineer,Senior-level,On-site,2022,185900,Medium
Data Engineer,Senior-level,On-site,2022,129300,Medium
Data Engineer,Senior-level,On-site,2022,75000,Medium
Data Engineer,Senior-level,On-site,2022,167500,Medium
Data Engineer,Senior-level,On-site,2022,106500,Medium
Data Analyst,Mid-level,Remote,2022,75000,Medium
Data Analyst,Mid-level,Remote,2022,60000,Medium
Data Scientist,Mid-level,On-site,2022,145000,Medium
Data Scientist,Mid-level,On-site,2022,100000,Medium
Data Scientist,Mid-level,Remote,2022,31795,Medium
Data Engineer,Executive-level,On-site,2022,200000,Medium
Data Engineer,Executive-level,On-site,2022,145000,Medium
Data Engineer,Executive-level,Remote,2022,310000,Medium
Data Engineer,Executive-level,Remote,2022,239000,Medium
Data Analyst,Senior-level,On-site,2022,120000,Medium
Data Analyst,Senior-level,On-site,2022,95000,Medium
ML Engineer,Senior-level,On-site,2022,145000,Medium
ML Engineer,Senior-level,On-site,2022,135000,Medium
Data Engineer,Senior-level,On-site,2022,78000,Medium
Data Engineer,Mid-level,Remote,2022,160000,Medium
Data Engineer,Mid-level,Remote,2022,120000,Medium
Data Engineer,Senior-level,On-site,2022,95000,Medium
Data Analyst,Senior-level,Remote,2022,115934,Medium
Data Analyst,Senior-level,Remote,2022,81666,Medium
Data Scientist,Senior-level,Remote,2022,175000,Medium
Data Scientist,Senior-level,Remote,2022,140000,Medium
Data Scientist,Senior-level,On-site,2022,249500,Medium
Data Scientist,Senior-level,On-site,2022,149850,Medium
Data Analyst,Entry-level,On-site,2022,55000,Medium
Data Analyst,Entry-level,On-site,2022,48000,Medium
Data Engineer,Senior-level,Remote,2022,190000,Medium
Data Engineer,Senior-level,Remote,2022,120000,Medium
Data Analyst,Senior-level,Remote,2022,127000,Medium
Data Analyst,Senior-level,Remote,2022,104000,Medium
Data Scientist,Senior-level,Remote,2022,210000,Medium
Data Scientist,Senior-level,Remote,2022,150000,Medium
ML Engineer,Senior-level,Remote,2022,150000,Medium
Data Engineer,Senior-level,Remote,2022,210000,Medium
Data Engineer,Senior-level,Remote,2022,130000,Medium
Data Scientist,Senior-level,Remote,2022,182750,Medium
Data Scientist,Senior-level,Remote,2022,161500,Medium
Data Analyst,Mid-level,Remote,2022,102640,Medium
Data Analyst,Mid-level,Remote,2022,66100,Medium
Data Engineer,Senior-level,On-site,2022,198800,Medium
Data Engineer,Senior-level,On-site,2022,122600,Medium
Data Engineer,Mid-level,Remote,2022,130000,Medium
Data Engineer,Mid-level,Remote,2022,80000,Medium
Data Scientist,Senior-level,Remote,2022,136000,Medium
Data Scientist,Senior-level,Remote,2022,104000,Medium
Data Analyst,Senior-level,Remote,2022,150000,Medium
Data Analyst,Senior-level,Remote,2022,100000,Medium
Data Scientist,Executive-level,Remote,2022,159000,Medium
Data Scientist,Executive-level,Remote,2022,130000,Medium
Data Engineer,Senior-level,Remote,2022,215000,Medium
Data Engineer,Senior-level,Remote,2022,150000,Medium
Data Engineer,Mid-level,Remote,2022,187000,Medium
Data Engineer,Mid-level,Remote,2022,153000,Medium
Data Analyst,Senior-level,On-site,2022,169000,Medium
Data Analyst,Senior-level,On-site,2022,110600,Medium
Data Analyst,Entry-level,Hybrid,2022,50000,Large
Data Analyst,Senior-level,On-site,2022,166700,Medium
Data Analyst,Senior-level,On-site,2022,119000,Medium
Data Scientist,Entry-level,On-site,2022,124234,Medium
Data Scientist,Entry-level,On-site,2022,74540,Medium
Data Analyst,Mid-level,Remote,2022,100000,Medium
Data Analyst,Mid-level,Remote,2022,65000,Medium
Data Engineer,Senior-level,Remote,2022,220000,Medium
Data Engineer,Senior-level,Remote,2022,146000,Medium
Data Scientist,Senior-level,On-site,2022,128000,Medium
Data Scientist,Senior-level,On-site,2022,81500,Medium
Data Scientist,Senior-level,Remote,2022,173000,Medium
Data Scientist,Senior-level,Remote,2022,110000,Medium
ML Engineer,Senior-level,On-site,2022,192000,Medium
ML Engineer,Senior-level,On-site,2022,120000,Medium
Data Engineer,Senior-level,Remote,2022,194000,Medium
Data Engineer,Senior-level,Remote,2022,129400,Medium
Data Analyst,Senior-level,Remote,2022,201000,Medium
Data Analyst,Senior-level,Remote,2022,89200,Medium
Data Scientist,Senior-level,On-site,2022,165000,Medium
Data Scientist,Senior-level,On-site,2022,125000,Medium
ML Engineer,Mid-level,On-site,2022,130000,Medium
ML Engineer,Mid-level,On-site,2022,90000,Medium
ML Engineer,Mid-level,On-site,2022,230000,Medium
ML Engineer,Mid-level,On-site,2022,150000,Medium
Data Scientist,Mid-level,On-site,2022,180000,Medium
Data Scientist,Mid-level,On-site,2022,120000,Medium
Data Analyst,Senior-level,Remote,2022,192500,Medium
Data Analyst,Senior-level,Remote,2022,140000,Medium
Data Engineer,Senior-level,On-site,2022,152500,Medium
Data Analyst,Senior-level,Remote,2022,65000,Medium
Data Analyst,Senior-level,Remote,2022,55000,Medium
Data Engineer,Senior-level,On-site,2022,178750,Medium
Data Engineer,Senior-level,On-site,2022,160000,Medium
Data Engineer,Senior-level,On-site,2022,105000,Medium
Data Engineer,Senior-level,On-site,2022,70000,Medium
Data Scientist,Senior-level,On-site,2022,130000,Medium
Data Scientist,Senior-level,On-site,2022,95000,Medium
Data Scientist,Senior-level,On-site,2022,203500,Medium
Data Scientist,Senior-level,On-site,2022,152000,Medium
Data Engineer,Senior-level,Remote,2022,197430,Medium
Data Engineer,Senior-level,Remote,2022,134760,Medium
Data Scientist,Mid-level,Remote,2022,120000,Medium
Data Engineer,Senior-level,On-site,2022,197000,Medium
Data Engineer,Senior-level,On-site,2022,99000,Medium
Data Engineer,Senior-level,Remote,2022,162000,Medium
Data Scientist,Senior-level,On-site,2022,185900,Medium
Data Scientist,Senior-level,On-site,2022,129300,Medium
Data Engineer,Senior-level,Remote,2022,230000,Medium
Data Engineer,Senior-level,Remote,2022,154600,Medium
Data Engineer,Mid-level,Remote,2022,75000,Medium
Data Engineer,Senior-level,On-site,2022,213000,Medium
Data Engineer,Senior-level,On-site,2022,152000,Medium
Data Scientist,Senior-level,Remote,2022,120000,Medium
Data Scientist,Senior-level,On-site,2022,110000,Medium
Data Scientist,Senior-level,On-site,2022,70000,Medium
ML Engineer,Senior-level,Remote,2022,243000,Medium
ML Engineer,Senior-level,Remote,2022,183000,Medium
Data Engineer,Senior-level,On-site,2022,150000,Medium
Data Scientist,Mid-level,Remote,2022,130000,Medium
Data Scientist,Mid-level,Remote,2022,90000,Medium
Data Analyst,Mid-level,On-site,2022,165000,Medium
Data Analyst,Mid-level,On-site,2022,124000,Medium
Data Engineer,Senior-level,On-site,2022,300000,Medium
Data Analyst,Senior-level,Remote,2022,116000,Medium
Data Analyst,Senior-level,Remote,2022,96000,Medium
Data Analyst,Senior-level,On-site,2022,105000,Medium
Data Analyst,Senior-level,On-site,2022,70000,Medium
Data Analyst,Senior-level,On-site,2022,100000,Medium
ML Engineer,Entry-level,On-site,2022,189750,Medium
ML Engineer,Entry-level,On-site,2022,140250,Medium
Data Analyst,Senior-level,On-site,2022,130000,Medium
Data Analyst,Mid-level,On-site,2022,160000,Medium
Data Analyst,Mid-level,On-site,2022,109000,Medium
Data Analyst,Mid-level,On-site,2022,206000,Medium
Data Engineer,Senior-level,On-site,2022,135000,Medium
Data Engineer,Senior-level,On-site,2022,191200,Medium
Data Engineer,Senior-level,On-site,2022,230000,Large
Data Engineer,Senior-level,On-site,2022,154600,Large
Data Analyst,Mid-level,Remote,2022,80000,Large
Data Engineer,Senior-level,Remote,2022,205000,Medium
Data Engineer,Senior-level,On-site,2022,179500,Medium
Data Engineer,Senior-level,On-site,2022,134000,Medium
Data Scientist,Senior-level,Remote,2022,145000,Medium
Data Engineer,Mid-level,Remote,2022,90000,Medium
Data Engineer,Senior-level,On-site,2022,168400,Medium
Data Engineer,Senior-level,On-site,2022,105200,Medium
Data Engineer,Senior-level,On-site,2022,200000,Medium
Data Scientist,Senior-level,On-site,2022,198800,Medium
Data Scientist,Senior-level,On-site,2022,122600,Medium
Data Engineer,Senior-level,Remote,2022,125000,Medium
Data Engineer,Senior-level,Remote,2022,110000,Medium
Data Scientist,Senior-level,Remote,2022,148000,Medium
Data Scientist,Senior-level,Remote,2022,107000,Medium
Data Scientist,Senior-level,Remote,2022,168000,Medium
Data Scientist,Senior-level,Remote,2022,130000,Medium
Data Engineer,Mid-level,Remote,2022,161000,Medium
Data Engineer,Mid-level,Remote,2022,118000,Medium
Data Analyst,Senior-level,On-site,2022,177000,Medium
Data Analyst,Senior-level,On-site,2022,131000,Medium
Data Engineer,Senior-level,On-site,2022,146000,Medium
Data Engineer,Senior-level,On-site,2022,102000,Medium
Data Engineer,Mid-level,On-site,2022,80000,Medium
Data Engineer,Mid-level,On-site,2022,65000,Medium
Data Engineer,Mid-level,Remote,2022,175000,Medium
Data Engineer,Mid-level,Remote,2022,135000,Medium
Data Scientist,Entry-level,On-site,2022,80000,Medium
Data Engineer,Senior-level,Remote,2022,231250,Medium
Data Engineer,Senior-level,Remote,2022,138750,Medium
Data Engineer,Senior-level,Remote,2022,193750,Medium
Data Engineer,Senior-level,Remote,2022,116250,Medium
Data Scientist,Senior-level,Remote,2022,208000,Medium
Data Scientist,Senior-level,Remote,2022,127000,Medium
Data Scientist,Senior-level,Remote,2022,205000,Medium
Data Scientist,Senior-level,Remote,2022,185000,Medium
ML Engineer,Senior-level,On-site,2022,247500,Medium
ML Engineer,Senior-level,On-site,2022,172200,Medium
Data Analyst,Senior-level,On-site,2022,110000,Medium
Data Scientist,Senior-level,On-site,2022,225000,Medium
Data Scientist,Senior-level,On-site,2022,156400,Medium
Data Scientist,Senior-level,On-site,2022,140700,Medium
Data Scientist,Senior-level,On-site,2022,93800,Medium
Data Scientist,Senior-level,Remote,2022,350000,Medium
Data Scientist,Senior-level,Remote,2022,135000,Medium
ML Engineer,Senior-level,On-site,2022,201000,Medium
ML Engineer,Senior-level,On-site,2022,119000,Medium
Data Engineer,Senior-level,Remote,2022,175000,Medium
Data Analyst,Senior-level,On-site,2022,154560,Medium
Data Analyst,Senior-level,On-site,2022,123648,Medium
Data Engineer,Mid-level,On-site,2022,170000,Medium
Data Engineer,Mid-level,On-site,2022,145000,Medium
Data Engineer,Senior-level,Remote,2022,135000,Medium
Data Engineer,Senior-level,Remote,2022,100000,Medium
Data Scientist,Senior-level,On-site,2022,247500,Medium
Data Scientist,Senior-level,On-site,2022,172200,Medium
Data Scientist,Senior-level,Remote,2022,177500,Medium
Data Scientist,Senior-level,Remote,2022,134000,Medium
Data Engineer,Senior-level,Remote,2022,179305,Medium
Data Engineer,Senior-level,Remote,2022,142127,Medium
Data Engineer,Senior-level,Remote,2022,315000,Medium
Data Engineer,Senior-level,Remote,2022,225000,Medium
Data Scientist,Senior-level,Remote,2022,243900,Medium
Data Scientist,Senior-level,Remote,2022,156600,Medium
Data Analyst,Mid-level,On-site,2022,79000,Medium
Data Engineer,Senior-level,Remote,2022,182500,Medium
Data Engineer,Senior-level,Remote,2022,128500,Medium
Data Analyst,Senior-level,Remote,2022,110000,Medium
Data Engineer,Senior-level,Remote,2022,170000,Medium
Data Engineer,Senior-level,Remote,2022,140000,Medium
Data Engineer,Senior-level,On-site,2022,247500,Medium
Data Engineer,Senior-level,On-site,2022,172200,Medium
Data Engineer,Senior-level,On-site,2022,225000,Medium
Data Engineer,Senior-level,On-site,2022,184100,Medium
Data Scientist,Mid-level,Remote,2022,100000,Medium
Data Scientist,Mid-level,Remote,2022,85000,Medium
Data Scientist,Mid-level,Remote,2022,78000,Medium
Data Engineer,Senior-level,Remote,2022,161000,Medium
Data Scientist,Senior-level,On-site,2022,245000,Medium
Data Scientist,Senior-level,On-site,2022,180000,Medium
Data Engineer,Senior-level,On-site,2022,220000,Medium
Data Scientist,Senior-level,On-site,2022,198440,Large
Data Scientist,Senior-level,On-site,2022,144000,Large
Data Engineer,Senior-level,On-site,2022,240000,Medium
Data Scientist,Senior-level,On-site,2022,198440,Medium
Data Scientist,Senior-level,On-site,2022,144000,Medium
Data Analyst,Mid-level,Remote,2022,150000,Medium
Data Analyst,Entry-level,Remote,2022,64000,Large
Data Analyst,Senior-level,On-site,2022,150000,Medium
Data Analyst,Senior-level,On-site,2022,127000,Medium
Data Engineer,Senior-level,Remote,2022,275000,Medium
Data Engineer,Senior-level,Remote,2022,166000,Medium
Data Scientist,Senior-level,On-site,2022,159699,Medium
Data Scientist,Senior-level,On-site,2022,138938,Medium
Data Analyst,Senior-level,On-site,2022,80000,Medium
Data Analyst,Senior-level,On-site,2022,52500,Medium
Data Engineer,Senior-level,Remote,2022,236000,Medium
Data Engineer,Senior-level,Remote,2022,182000,Medium
Data Scientist,Senior-level,Remote,2022,180000,Medium
Data Analyst,Senior-level,Remote,2022,135000,Medium
Data Engineer,Senior-level,Remote,2022,195000,Medium
Data Engineer,Senior-level,On-site,2022,110000,Medium
ML Engineer,Mid-level,Remote,2022,180000,Medium
ML Engineer,Mid-level,Remote,2022,100000,Medium
Data Engineer,Senior-level,Remote,2022,97000,Medium
Data Engineer,Senior-level,Remote,2022,90000,Medium
ML Engineer,Senior-level,Remote,2022,180000,Medium
Data Engineer,Senior-level,On-site,2022,260000,Medium
Data Engineer,Senior-level,On-site,2022,180000,Medium
Data Analyst,Mid-level,On-site,2022,80000,Medium
Data Analyst,Mid-level,On-site,2022,52500,Medium
Data Scientist,Senior-level,On-site,2022,175000,Medium
Data Scientist,Senior-level,On-site,2022,122500,Medium
Data Engineer,Senior-level,On-site,2022,171000,Medium
Data Engineer,Senior-level,On-site,2022,117000,Medium
Data Scientist,Senior-level,On-site,2022,202800,Large
Data Scientist,Senior-level,On-site,2022,104300,Large
Data Analyst,Senior-level,Remote,2022,175950,Medium
Data Analyst,Senior-level,Remote,2022,130050,Medium
Data Engineer,Senior-level,On-site,2022,205600,Large
Data Engineer,Senior-level,On-site,2022,105700,Large
Data Analyst,Senior-level,Remote,2022,236600,Medium
Data Scientist,Entry-level,Remote,2022,80000,Large
ML Engineer,Entry-level,On-site,2022,108000,Small
Data Scientist,Senior-level,Remote,2022,155000,Medium
Data Scientist,Senior-level,Remote,2022,38000,Medium
Data Analyst,Mid-level,On-site,2022,85000,Medium
Data Analyst,Mid-level,On-site,2022,65000,Medium
Data Scientist,Senior-level,Remote,2022,153600,Medium
Data Scientist,Senior-level,Remote,2022,106800,Medium
Data Scientist,Senior-level,Remote,2022,50000,Medium
Data Scientist,Senior-level,On-site,2022,123400,Medium
Data Scientist,Senior-level,On-site,2022,88100,Medium
Data Scientist,Senior-level,Remote,2022,120000,Small
Data Scientist,Senior-level,Remote,2022,55000,Small
Data Analyst,Senior-level,On-site,2022,139600,Medium
Data Analyst,Senior-level,On-site,2022,85700,Medium
Data Engineer,Senior-level,Remote,2022,185000,Medium
Data Engineer,Senior-level,Remote,2022,50000,Medium
Data Scientist,Senior-level,Remote,2022,200000,Medium
ML Engineer,Mid-level,Remote,2022,148500,Large
ML Engineer,Mid-level,Remote,2022,98200,Large
Data Analyst,Senior-level,Remote,2022,115000,Medium
Data Analyst,Senior-level,Remote,2022,95000,Medium
